TPI1	HP:0000007;HP:0000543;HP:0000762;HP:0000952;HP:0001081;HP:0001082;HP:0001252;HP:0001257;HP:0001263;HP:0001265;HP:0001290;HP:0001332;HP:0001337;HP:0001635;HP:0001639;HP:0001744;HP:0001895;HP:0001897;HP:0002317;HP:0002747;HP:0002808;HP:0003198;HP:0003202;HP:0003323;HP:0004870;HP:0006597;HP:0007009;HP:0009830;HP:0010978
TPK1	HP:0000007;HP:0001250;HP:0001251;HP:0001257;HP:0001263;HP:0001290;HP:0001332;HP:0001712;HP:0002321;HP:0002371;HP:0003128
TPM1	HP:0000006;HP:0000407;HP:0000982;HP:0001635;HP:0001639;HP:0001644;HP:0001653;HP:0001874;HP:0003198;HP:0003236;HP:0003457;HP:0004756;HP:0100578
TPM2	HP:0000006;HP:0000007;HP:0000028;HP:0000160;HP:0000211;HP:0000218;HP:0000275;HP:0000276;HP:0000278;HP:0000316;HP:0000347;HP:0000369;HP:0000407;HP:0000411;HP:0000431;HP:0000465;HP:0000467;HP:0000470;HP:0000508;HP:0000602;HP:0000765;HP:0000767;HP:0000774;HP:0000954;HP:0001032;HP:0001181;HP:0001188;HP:0001193;HP:0001249;HP:0001252;HP:0001265;HP:0001270;HP:0001283;HP:0001284;HP:0001290;HP:0001315;HP:0001319;HP:0001349;HP:0001371;HP:0001374;HP:0001387;HP:0001388;HP:0001425;HP:0001508;HP:0001533;HP:0001558;HP:0001561;HP:0001611;HP:0001612;HP:0001623;HP:0001634;HP:0001638;HP:0001644;HP:0001761;HP:0001762;HP:0001763;HP:0001838;HP:0001845;HP:0001848;HP:0001883;HP:0001989;HP:0002015;HP:0002033;HP:0002058;HP:0002067;HP:0002068;HP:0002089;HP:0002093;HP:0002205;HP:0002312;HP:0002355;HP:0002359;HP:0002375;HP:0002421;HP:0002483;HP:0002515;HP:0002616;HP:0002650;HP:0002747;HP:0002751;HP:0002792;HP:0002804;HP:0002808;HP:0002827;HP:0002857;HP:0002877;HP:0002938;HP:0002943;HP:0002970;HP:0002987;HP:0003049;HP:0003121;HP:0003184;HP:0003198;HP:0003202;HP:0003236;HP:0003272;HP:0003273;HP:0003306;HP:0003307;HP:0003324;HP:0003325;HP:0003327;HP:0003388;HP:0003391;HP:0003422;HP:0003458;HP:0003546;HP:0003551;HP:0003552;HP:0003557;HP:0003577;HP:0003687;HP:0003690;HP:0003691;HP:0003700;HP:0003701;HP:0003722;HP:0003755;HP:0003798;HP:0003803;HP:0003828;HP:0004322;HP:0006380;HP:0006466;HP:0006501;HP:0006673;HP:0007110;HP:0007210;HP:0007340;HP:0007598;HP:0008081;HP:0008180;HP:0008368;HP:0008872;HP:0008981;HP:0009027;HP:0009046;HP:0009055;HP:0009058;HP:0009465;HP:0009473;HP:0009742;HP:0010557;HP:0010628;HP:0010804;HP:0011463;HP:0011703;HP:0011807;HP:0011968;HP:0012385;HP:0012785;HP:0030192;HP:0030196;HP:0030198;HP:0030200;HP:0032341;HP:0033142;HP:0040083;HP:0100490;HP:0100830
TPM3	HP:0000006;HP:0000007;HP:0000028;HP:0000218;HP:0000275;HP:0000276;HP:0000316;HP:0000343;HP:0000347;HP:0000369;HP:0000467;HP:0000508;HP:0000602;HP:0000765;HP:0000767;HP:0000774;HP:0001249;HP:0001252;HP:0001265;HP:0001270;HP:0001283;HP:0001284;HP:0001290;HP:0001315;HP:0001319;HP:0001349;HP:0001371;HP:0001374;HP:0001388;HP:0001425;HP:0001508;HP:0001533;HP:0001558;HP:0001561;HP:0001611;HP:0001612;HP:0001622;HP:0001623;HP:0001634;HP:0001638;HP:0001644;HP:0001761;HP:0001762;HP:0001763;HP:0001989;HP:0002015;HP:0002033;HP:0002058;HP:0002067;HP:0002068;HP:0002089;HP:0002093;HP:0002205;HP:0002312;HP:0002355;HP:0002359;HP:0002375;HP:0002421;HP:0002483;HP:0002515;HP:0002616;HP:0002650;HP:0002705;HP:0002747;HP:0002751;HP:0002792;HP:0002804;HP:0002878;HP:0002938;HP:0002943;HP:0002987;HP:0003121;HP:0003202;HP:0003273;HP:0003306;HP:0003307;HP:0003324;HP:0003388;HP:0003391;HP:0003458;HP:0003546;HP:0003551;HP:0003552;HP:0003557;HP:0003577;HP:0003621;HP:0003687;HP:0003690;HP:0003691;HP:0003700;HP:0003701;HP:0003724;HP:0003755;HP:0003798;HP:0003803;HP:0003828;HP:0004322;HP:0005855;HP:0006380;HP:0006466;HP:0006673;HP:0006829;HP:0007110;HP:0007210;HP:0007340;HP:0008081;HP:0008180;HP:0008944;HP:0008981;HP:0009046;HP:0009053;HP:0009055;HP:0009058;HP:0010628;HP:0010804;HP:0011703;HP:0011807;HP:0011968;HP:0012785;HP:0030192;HP:0030200;HP:0032341;HP:0040083
TPMT	HP:0000007;HP:0001871;HP:0001939
TPO	HP:0000007;HP:0000158;HP:0000239;HP:0000280;HP:0000821;HP:0000853;HP:0000952;HP:0001249;HP:0001252;HP:0001263;HP:0001537;HP:0001939;HP:0002019;HP:0003270;HP:0004322;HP:0008263;HP:0012378;HP:0100786
TPP1	HP:0000007;HP:0000529;HP:0000546;HP:0000550;HP:0000639;HP:0000641;HP:0000651;HP:0000657;HP:0000666;HP:0000750;HP:0001152;HP:0001250;HP:0001251;HP:0001260;HP:0001272;HP:0001310;HP:0001311;HP:0001336;HP:0001347;HP:0002059;HP:0002066;HP:0002070;HP:0002073;HP:0002074;HP:0002136;HP:0002168;HP:0002174;HP:0002312;HP:0002355;HP:0002376;HP:0002495;HP:0003205;HP:0003445;HP:0003463;HP:0003487;HP:0003621;HP:0003677;HP:0007240;HP:0007338
TPP2	HP:0000403;HP:0001269;HP:0001297;HP:0001744;HP:0001888;HP:0001890;HP:0001973;HP:0002716;HP:0002725;HP:0011343;HP:0011947;HP:0012115
TPRKB	HP:0000007;HP:0000093;HP:0000096;HP:0000100;HP:0000112;HP:0000164;HP:0000252;HP:0000286;HP:0000303;HP:0000316;HP:0000347;HP:0000365;HP:0000400;HP:0000490;HP:0000601;HP:0000969;HP:0001181;HP:0001250;HP:0001251;HP:0001252;HP:0001257;HP:0001263;HP:0001276;HP:0001302;HP:0001511;HP:0001622;HP:0001999;HP:0002036;HP:0002119;HP:0002353;HP:0002410;HP:0003774;HP:0004322;HP:0004374;HP:0005108;HP:0010978;HP:0011096;HP:0012444;HP:0100490;HP:0100543;HP:0100720
TPRN	HP:0000007;HP:0000407;HP:0000408;HP:0000750
TRAC	HP:0000007;HP:0001508;HP:0002716;HP:0002719;HP:0002960;HP:0003593;HP:0032061
TRAF3	HP:0001259;HP:0001262;HP:0001347;HP:0001945;HP:0001974;HP:0002017;HP:0002133;HP:0002167;HP:0002181;HP:0002315;HP:0002349;HP:0002353;HP:0002384;HP:0002721;HP:0002902;HP:0002922;HP:0004302;HP:0004887;HP:0007185;HP:0011227;HP:0011897;HP:0011972;HP:0012378;HP:0025143;HP:0030955;HP:0031179;HP:0200149
TRAF3IP1	HP:0000007;HP:0000090;HP:0000135;HP:0000486;HP:0000510;HP:0000518;HP:0000529;HP:0000556;HP:0000608;HP:0000639;HP:0000822;HP:0001251;HP:0001263;HP:0001395;HP:0001396;HP:0001513;HP:0001970;HP:0002612;HP:0003774;HP:0004322;HP:0004348;HP:0007703;HP:0008209;HP:0008802;HP:0010442;HP:0010579
TRAF3IP2	HP:0000007;HP:0000010;HP:0000142;HP:0000158;HP:0000498;HP:0000504;HP:0000682;HP:0000790;HP:0000962;HP:0000988;HP:0000989;HP:0001051;HP:0001231;HP:0001250;HP:0001821;HP:0002105;HP:0002205;HP:0004306;HP:0004370;HP:0008388;HP:0008872;HP:0010783;HP:0012115;HP:0012203;HP:0012735;HP:0030016;HP:0100825;HP:0200034;HP:0200042
TRAF6	HP:0000457;HP:0000668;HP:0000963;HP:0000964;HP:0000966;HP:0001000;HP:0001231;HP:0002047;HP:0002231;HP:0006323;HP:0006482;HP:0011220;HP:0012471
TRAF7	HP:0000006;HP:0000020;HP:0000044;HP:0000141;HP:0000238;HP:0000286;HP:0000360;HP:0000365;HP:0000369;HP:0000377;HP:0000474;HP:0000476;HP:0000508;HP:0000520;HP:0000602;HP:0000618;HP:0000648;HP:0000712;HP:0000750;HP:0000802;HP:0000870;HP:0001067;HP:0001085;HP:0001250;HP:0001251;HP:0001262;HP:0001263;HP:0001269;HP:0001276;HP:0001279;HP:0001290;HP:0001317;HP:0001342;HP:0001513;HP:0001537;HP:0001642;HP:0001643;HP:0001680;HP:0001719;HP:0001999;HP:0002017;HP:0002059;HP:0002119;HP:0002144;HP:0002167;HP:0002315;HP:0002355;HP:0002512;HP:0002516;HP:0002643;HP:0002920;HP:0003418;HP:0003484;HP:0004383;HP:0004408;HP:0006520;HP:0006610;HP:0007340;HP:0007359;HP:0007715;HP:0007924;HP:0008163;HP:0008202;HP:0008214;HP:0008237;HP:0008240;HP:0008245;HP:0010534;HP:0010628;HP:0010828;HP:0010997;HP:0011133;HP:0011730;HP:0011750;HP:0011752;HP:0011968;HP:0012246;HP:0012505;HP:0012658;HP:0012691;HP:0030084;HP:0030341;HP:0030344;HP:0030521;HP:0030532;HP:0030591;HP:0030766;HP:0030878;HP:0040171;HP:0045026;HP:0100009;HP:0100010;HP:0100648;HP:0100661;HP:0100704
TRAIP	HP:0000007;HP:0000010;HP:0000062;HP:0000252;HP:0000275;HP:0000276;HP:0000347;HP:0000387;HP:0000411;HP:0000444;HP:0000494;HP:0000501;HP:0000682;HP:0000776;HP:0000998;HP:0001249;HP:0001263;HP:0001363;HP:0001385;HP:0001511;HP:0001518;HP:0001558;HP:0001561;HP:0001629;HP:0001631;HP:0001762;HP:0001852;HP:0002099;HP:0002119;HP:0002205;HP:0002209;HP:0002650;HP:0002750;HP:0004209;HP:0004322;HP:0004326;HP:0004971;HP:0005692;HP:0007495;HP:0008633;HP:0008665;HP:0009804;HP:0009879;HP:0010579;HP:0011342;HP:0030799;HP:0100543
TRAK1	HP:0000007;HP:0000252;HP:0000348;HP:0000494;HP:0000504;HP:0000508;HP:0000546;HP:0000639;HP:0000648;HP:0000668;HP:0000717;HP:0000750;HP:0001249;HP:0001251;HP:0001257;HP:0001263;HP:0001265;HP:0001268;HP:0001273;HP:0001290;HP:0001298;HP:0001336;HP:0001337;HP:0001371;HP:0001508;HP:0001558;HP:0002020;HP:0002059;HP:0002063;HP:0002098;HP:0002120;HP:0002133;HP:0002169;HP:0002267;HP:0002317;HP:0002355;HP:0002376;HP:0002421;HP:0002509;HP:0002521;HP:0003676;HP:0004322;HP:0007018;HP:0010546;HP:0010844;HP:0011968;HP:0012447;HP:0100660;HP:0100710
TRAPPC11	HP:0000007;HP:0000252;HP:0000407;HP:0000486;HP:0000505;HP:0000518;HP:0000522;HP:0000545;HP:0000612;HP:0000648;HP:0000830;HP:0000846;HP:0000982;HP:0001249;HP:0001250;HP:0001251;HP:0001252;HP:0001260;HP:0001263;HP:0001265;HP:0001272;HP:0001290;HP:0001332;HP:0001337;HP:0001344;HP:0001347;HP:0001385;HP:0001397;HP:0001430;HP:0001511;HP:0001761;HP:0002059;HP:0002069;HP:0002072;HP:0002078;HP:0002091;HP:0002093;HP:0002240;HP:0002305;HP:0002353;HP:0002355;HP:0002376;HP:0002465;HP:0002487;HP:0002515;HP:0002540;HP:0002571;HP:0002650;HP:0002910;HP:0003198;HP:0003236;HP:0003307;HP:0003326;HP:0003391;HP:0003394;HP:0003429;HP:0003701;HP:0004322;HP:0005133;HP:0006785;HP:0006889;HP:0007002;HP:0007440;HP:0007556;HP:0008947;HP:0009020;HP:0009073;HP:0010486;HP:0011098;HP:0011968;HP:0012762;HP:0025313;HP:0040081;HP:0100295;HP:0100633
TRAPPC12	HP:0000007;HP:0000011;HP:0000252;HP:0000365;HP:0000648;HP:0001250;HP:0001257;HP:0001274;HP:0001298;HP:0001332;HP:0001336;HP:0001338;HP:0001561;HP:0001605;HP:0002015;HP:0002020;HP:0002119;HP:0002120;HP:0002376;HP:0002490;HP:0002521;HP:0002650;HP:0003577;HP:0003676;HP:0005484;HP:0007096;HP:0008936;HP:0011097;HP:0011344;HP:0011451;HP:0011471;HP:0011968;HP:0012110;HP:0012796;HP:0030043;HP:0030890;HP:0100704
TRAPPC14	HP:0000007;HP:0000076;HP:0000122;HP:0000219;HP:0000252;HP:0000340;HP:0000582;HP:0000750;HP:0001263;HP:0001274;HP:0001302;HP:0001347;HP:0002079;HP:0002119;HP:0002282;HP:0003103;HP:0003577;HP:0004322;HP:0007018;HP:0007333;HP:0010864
TRAPPC2	HP:0000470;HP:0000914;HP:0000926;HP:0001376;HP:0001419;HP:0001552;HP:0002650;HP:0002655;HP:0002808;HP:0002812;HP:0002829;HP:0002866;HP:0002938;HP:0002942;HP:0003090;HP:0003311;HP:0003498;HP:0003521;HP:0004594;HP:0005930;HP:0007759;HP:0008843;HP:0009824;HP:0010306;HP:0010582;HP:0100864
TRAPPC2L	HP:0000007;HP:0001344;HP:0002059;HP:0002133;HP:0002376;HP:0002445;HP:0002540;HP:0003201;HP:0003236;HP:0003593;HP:0003676;HP:0005484;HP:0012448;HP:0100704
TRAPPC4	HP:0000007;HP:0000028;HP:0000160;HP:0000218;HP:0000233;HP:0000252;HP:0000275;HP:0000276;HP:0000316;HP:0000319;HP:0000341;HP:0000343;HP:0000347;HP:0000348;HP:0000400;HP:0000405;HP:0000407;HP:0000431;HP:0000483;HP:0000494;HP:0000505;HP:0000508;HP:0000581;HP:0000729;HP:0000826;HP:0000957;HP:0001085;HP:0001105;HP:0001212;HP:0001250;HP:0001252;HP:0001256;HP:0001263;HP:0001272;HP:0001273;HP:0001285;HP:0001382;HP:0001385;HP:0001519;HP:0001611;HP:0001761;HP:0002187;HP:0002194;HP:0002236;HP:0002360;HP:0002381;HP:0002553;HP:0002616;HP:0002650;HP:0002808;HP:0004325;HP:0004482;HP:0004927;HP:0005280;HP:0006913;HP:0006934;HP:0007018;HP:0008872;HP:0009921;HP:0010055;HP:0010109;HP:0010863;HP:0011081;HP:0011098;HP:0011220;HP:0011304;HP:0011344;HP:0011968;HP:0012444;HP:0025269;HP:0030276;HP:0031629;HP:0040018;HP:0200021
TRAPPC6B	HP:0000007;HP:0000253;HP:0000486;HP:0000639;HP:0000733;HP:0001250;HP:0001251;HP:0001263;HP:0001272;HP:0001290;HP:0001337;HP:0001347;HP:0002079;HP:0002119;HP:0002120;HP:0003676;HP:0004322;HP:0007366;HP:0010864
TRAPPC9	HP:0000007;HP:0000204;HP:0000219;HP:0000248;HP:0000252;HP:0000286;HP:0000311;HP:0000316;HP:0000319;HP:0000322;HP:0000341;HP:0000431;HP:0000470;HP:0000601;HP:0000664;HP:0000716;HP:0000729;HP:0000733;HP:0000736;HP:0000750;HP:0000752;HP:0000851;HP:0001182;HP:0001249;HP:0001250;HP:0001252;HP:0001256;HP:0001257;HP:0001263;HP:0001270;HP:0001290;HP:0001321;HP:0001331;HP:0001332;HP:0001513;HP:0001956;HP:0001999;HP:0002047;HP:0002059;HP:0002072;HP:0002079;HP:0002120;HP:0002123;HP:0002126;HP:0002197;HP:0002265;HP:0002334;HP:0002342;HP:0002360;HP:0002465;HP:0002521;HP:0002539;HP:0002714;HP:0003593;HP:0004209;HP:0005484;HP:0007048;HP:0007052;HP:0007359;HP:0007642;HP:0009891;HP:0010841;HP:0010864;HP:0011097;HP:0011228;HP:0031936;HP:0040288;HP:0100660;HP:0100704;HP:0100710
TRDN	HP:0000006;HP:0000007;HP:0001197;HP:0001250;HP:0001259;HP:0001279;HP:0001645;HP:0001664;HP:0001688;HP:0001695;HP:0001699;HP:0002321;HP:0002900;HP:0003701;HP:0004756;HP:0005110;HP:0005135;HP:0005162;HP:0005184;HP:0006682;HP:0012332;HP:0025478;HP:0031273;HP:0031677;HP:0500018
TREH	HP:0000007;HP:0002014;HP:0002027
TREM2	HP:0000007;HP:0000217;HP:0000238;HP:0000474;HP:0000504;HP:0000657;HP:0000709;HP:0000710;HP:0000711;HP:0000712;HP:0000713;HP:0000716;HP:0000718;HP:0000719;HP:0000723;HP:0000726;HP:0000727;HP:0000733;HP:0000734;HP:0000737;HP:0000738;HP:0000739;HP:0000741;HP:0000751;HP:0000757;HP:0000938;HP:0001249;HP:0001250;HP:0001251;HP:0001257;HP:0001276;HP:0001288;HP:0001289;HP:0001300;HP:0001336;HP:0001347;HP:0001376;HP:0002017;HP:0002069;HP:0002071;HP:0002072;HP:0002079;HP:0002094;HP:0002119;HP:0002120;HP:0002135;HP:0002145;HP:0002167;HP:0002180;HP:0002185;HP:0002186;HP:0002300;HP:0002340;HP:0002352;HP:0002353;HP:0002354;HP:0002357;HP:0002366;HP:0002371;HP:0002376;HP:0002380;HP:0002381;HP:0002427;HP:0002442;HP:0002446;HP:0002463;HP:0002465;HP:0002476;HP:0002488;HP:0002493;HP:0002500;HP:0002514;HP:0002652;HP:0002653;HP:0002756;HP:0002829;HP:0002878;HP:0003202;HP:0003324;HP:0003394;HP:0003470;HP:0003487;HP:0003791;HP:0004349;HP:0005930;HP:0006892;HP:0006977;HP:0007112;HP:0007305;HP:0007354;HP:0009124;HP:0010522;HP:0010523;HP:0010524;HP:0010525;HP:0010526;HP:0010529;HP:0011204;HP:0012062;HP:0012378;HP:0012433;HP:0012444;HP:0012531;HP:0012658;HP:0012671;HP:0012690;HP:0012719;HP:0025425;HP:0030195;HP:0030196;HP:0030212;HP:0030213;HP:0030219;HP:0030222;HP:0030223;HP:0030391;HP:0030784;HP:0100256
TREX1	HP:0000006;HP:0000007;HP:0000054;HP:0000093;HP:0000096;HP:0000112;HP:0000123;HP:0000252;HP:0000253;HP:0000369;HP:0000486;HP:0000501;HP:0000505;HP:0000508;HP:0000529;HP:0000573;HP:0000625;HP:0000639;HP:0000708;HP:0000709;HP:0000716;HP:0000726;HP:0000737;HP:0000739;HP:0000741;HP:0000790;HP:0000819;HP:0000821;HP:0000822;HP:0000873;HP:0000958;HP:0000965;HP:0000967;HP:0000988;HP:0000992;HP:0001009;HP:0001063;HP:0001087;HP:0001147;HP:0001250;HP:0001257;HP:0001260;HP:0001263;HP:0001269;HP:0001297;HP:0001332;HP:0001337;HP:0001357;HP:0001369;HP:0001413;HP:0001433;HP:0001597;HP:0001609;HP:0001638;HP:0001639;HP:0001640;HP:0001701;HP:0001744;HP:0001873;HP:0001878;HP:0001882;HP:0001895;HP:0001897;HP:0001945;HP:0001955;HP:0002059;HP:0002062;HP:0002071;HP:0002076;HP:0002077;HP:0002079;HP:0002083;HP:0002090;HP:0002102;HP:0002119;HP:0002132;HP:0002135;HP:0002139;HP:0002186;HP:0002187;HP:0002197;HP:0002239;HP:0002240;HP:0002313;HP:0002315;HP:0002344;HP:0002352;HP:0002354;HP:0002355;HP:0002371;HP:0002376;HP:0002381;HP:0002395;HP:0002415;HP:0002421;HP:0002448;HP:0002510;HP:0002514;HP:0002518;HP:0002650;HP:0002725;HP:0002828;HP:0002829;HP:0002910;HP:0002960;HP:0003155;HP:0003259;HP:0003493;HP:0003552;HP:0003565;HP:0003581;HP:0003613;HP:0003621;HP:0003676;HP:0003683;HP:0004322;HP:0004374;HP:0004394;HP:0004809;HP:0004942;HP:0004963;HP:0005550;HP:0005743;HP:0006579;HP:0006707;HP:0007009;HP:0007017;HP:0007052;HP:0007076;HP:0007108;HP:0007256;HP:0007305;HP:0007321;HP:0008223;HP:0008872;HP:0008936;HP:0009704;HP:0009709;HP:0009710;HP:0009763;HP:0011163;HP:0011834;HP:0011954;HP:0012377;HP:0012444;HP:0012490;HP:0025300;HP:0030038;HP:0030319;HP:0030356;HP:0030666;HP:0030880;HP:0030948;HP:0031606;HP:0031987;HP:0040049;HP:0040140;HP:0040328;HP:0040331;HP:0100578;HP:0100614;HP:0100806;HP:0200029;HP:0200030;HP:0200042;HP:0410263
TRH	HP:0000007;HP:0000958;HP:0001249;HP:0001324;HP:0001609;HP:0002019;HP:0002750;HP:0004322;HP:0008237
TRHR	HP:0000007;HP:0000158;HP:0000280;HP:0000821;HP:0001254;HP:0001263;HP:0001290;HP:0001510;HP:0001537;HP:0002019;HP:0002360;HP:0002750;HP:0004322;HP:0004491;HP:0006579;HP:0011968;HP:0012378;HP:0031507;HP:0033082
TRIM2	HP:0000007;HP:0001284;HP:0001290;HP:0001324;HP:0001605;HP:0001761;HP:0001762;HP:0002093;HP:0002136;HP:0002540;HP:0002779;HP:0003199;HP:0003380;HP:0003477;HP:0006380;HP:0031936;HP:0040078
TRIM28	HP:0000526;HP:0000790;HP:0000822;HP:0001824;HP:0001945;HP:0002027;HP:0002667;HP:0002716;HP:0002896;HP:0100526
TRIM32	HP:0000003;HP:0000007;HP:0000028;HP:0000077;HP:0000098;HP:0000100;HP:0000135;HP:0000298;HP:0000365;HP:0000368;HP:0000426;HP:0000470;HP:0000488;HP:0000494;HP:0000512;HP:0000580;HP:0000639;HP:0000822;HP:0001162;HP:0001249;HP:0001265;HP:0001284;HP:0001395;HP:0001513;HP:0002167;HP:0002230;HP:0002515;HP:0003198;HP:0003202;HP:0003236;HP:0003391;HP:0003457;HP:0003458;HP:0003547;HP:0003557;HP:0003560;HP:0003677;HP:0003687;HP:0003707;HP:0003722;HP:0003724;HP:0003731;HP:0003738;HP:0003749;HP:0004322;HP:0006101;HP:0008724;HP:0008736;HP:0008988;HP:0008994;HP:0010442;HP:0010628;HP:0010747
TRIM36	HP:0000007;HP:0002323;HP:0002414;HP:0003577
TRIM37	HP:0000007;HP:0000171;HP:0000256;HP:0000268;HP:0000316;HP:0000325;HP:0000431;HP:0000483;HP:0000486;HP:0000580;HP:0000668;HP:0000678;HP:0001252;HP:0001260;HP:0001315;HP:0001511;HP:0001620;HP:0001621;HP:0001635;HP:0001685;HP:0002007;HP:0002119;HP:0002240;HP:0002667;HP:0002680;HP:0002688;HP:0002738;HP:0003764;HP:0004322;HP:0004326;HP:0005132;HP:0005280
TRIM44	HP:0000006;HP:0000501;HP:0000518;HP:0000526;HP:0000529;HP:0000572;HP:0000639;HP:0000659;HP:0008059
TRIM71	HP:0000006;HP:0001250;HP:0001334;HP:0002119;HP:0012758
TRIM8	HP:0000054;HP:0000070;HP:0000110;HP:0000175;HP:0000252;HP:0000340;HP:0000463;HP:0000486;HP:0000729;HP:0000752;HP:0000826;HP:0001249;HP:0001257;HP:0001263;HP:0001266;HP:0001272;HP:0001302;HP:0001332;HP:0001336;HP:0001337;HP:0001500;HP:0001508;HP:0001537;HP:0001629;HP:0002069;HP:0002079;HP:0002121;HP:0002131;HP:0002360;HP:0002373;HP:0002376;HP:0002421;HP:0002506;HP:0002521;HP:0005280;HP:0007204;HP:0007359;HP:0008947;HP:0009381;HP:0010174;HP:0010818;HP:0010819;HP:0010850;HP:0010851;HP:0011169;HP:0011190;HP:0012448;HP:0012469;HP:0012554;HP:0100660;HP:0100716
TRIO	HP:0000006;HP:0000020;HP:0000154;HP:0000218;HP:0000252;HP:0000256;HP:0000286;HP:0000316;HP:0000324;HP:0000331;HP:0000343;HP:0000347;HP:0000348;HP:0000395;HP:0000400;HP:0000430;HP:0000463;HP:0000486;HP:0000494;HP:0000574;HP:0000582;HP:0000646;HP:0000664;HP:0000668;HP:0000678;HP:0000684;HP:0000706;HP:0000718;HP:0000722;HP:0000729;HP:0000733;HP:0000742;HP:0000750;HP:0000767;HP:0001156;HP:0001182;HP:0001249;HP:0001250;HP:0001256;HP:0001263;HP:0001270;HP:0001328;HP:0001337;HP:0001344;HP:0001508;HP:0001674;HP:0001763;HP:0002007;HP:0002033;HP:0002066;HP:0002360;HP:0002465;HP:0002553;HP:0002650;HP:0002719;HP:0002808;HP:0003072;HP:0003196;HP:0004209;HP:0004279;HP:0004691;HP:0005280;HP:0005484;HP:0006889;HP:0007018;HP:0007970;HP:0008872;HP:0009765;HP:0010035;HP:0011451;HP:0011471;HP:0011908;HP:0011968;HP:0012450;HP:0012471;HP:0025336;HP:0030084;HP:0031936;HP:0200006
TRIOBP	HP:0000007;HP:0003593;HP:0008625
TRIP11	HP:0000007;HP:0000090;HP:0000113;HP:0000256;HP:0000275;HP:0000278;HP:0000343;HP:0000347;HP:0000463;HP:0000470;HP:0000474;HP:0000476;HP:0000486;HP:0000684;HP:0000703;HP:0000768;HP:0000773;HP:0000774;HP:0000882;HP:0000894;HP:0000916;HP:0000923;HP:0000926;HP:0000939;HP:0000944;HP:0001156;HP:0001216;HP:0001270;HP:0001382;HP:0001522;HP:0001537;HP:0001538;HP:0001552;HP:0001561;HP:0001643;HP:0001773;HP:0001789;HP:0002007;HP:0002089;HP:0002098;HP:0002205;HP:0002650;HP:0002657;HP:0002673;HP:0002757;HP:0002816;HP:0002869;HP:0002970;HP:0002983;HP:0002984;HP:0003016;HP:0003021;HP:0003026;HP:0003027;HP:0003175;HP:0003180;HP:0003196;HP:0003270;HP:0003278;HP:0003336;HP:0003417;HP:0003510;HP:0003521;HP:0003826;HP:0004279;HP:0004322;HP:0004331;HP:0004482;HP:0004606;HP:0004625;HP:0005280;HP:0005692;HP:0005716;HP:0006487;HP:0006489;HP:0006640;HP:0006703;HP:0008845;HP:0009803;HP:0010049;HP:0010230;HP:0010306;HP:0010579;HP:0010582;HP:0010585;HP:0010660;HP:0010675;HP:0011220;HP:0012368;HP:0030680;HP:0100541
TRIP12	HP:0000006;HP:0000154;HP:0000218;HP:0000286;HP:0000316;HP:0000343;HP:0000486;HP:0000582;HP:0000718;HP:0000750;HP:0000752;HP:0001249;HP:0001250;HP:0001263;HP:0001290;HP:0001513;HP:0001852;HP:0001999;HP:0002714;HP:0003196;HP:0005280;HP:0030084;HP:0045025
TRIP13	HP:0000003;HP:0000007;HP:0000062;HP:0000175;HP:0000252;HP:0000286;HP:0000325;HP:0000340;HP:0000347;HP:0000348;HP:0000365;HP:0000368;HP:0000445;HP:0000457;HP:0000494;HP:0000501;HP:0000504;HP:0000518;HP:0000526;HP:0000568;HP:0000790;HP:0000821;HP:0000822;HP:0001000;HP:0001249;HP:0001250;HP:0001252;HP:0001263;HP:0001305;HP:0001360;HP:0001511;HP:0001541;HP:0001561;HP:0001631;HP:0001659;HP:0001680;HP:0001682;HP:0001824;HP:0001945;HP:0002007;HP:0002027;HP:0002101;HP:0002104;HP:0002247;HP:0002667;HP:0002716;HP:0002797;HP:0002859;HP:0002863;HP:0002896;HP:0003003;HP:0003560;HP:0004209;HP:0004322;HP:0006721;HP:0007360;HP:0007370;HP:0007565;HP:0007957;HP:0008222;HP:0010880;HP:0010978;HP:0012126;HP:0031516;HP:0033336;HP:0100526;HP:0100650;HP:0200008;HP:0200024
TRIP4	HP:0000007;HP:0000028;HP:0000160;HP:0000218;HP:0000308;HP:0000316;HP:0000467;HP:0000750;HP:0000767;HP:0000823;HP:0000958;HP:0000966;HP:0001263;HP:0001270;HP:0001284;HP:0001290;HP:0001324;HP:0001388;HP:0001558;HP:0001562;HP:0001612;HP:0001622;HP:0001635;HP:0001638;HP:0001643;HP:0001655;HP:0001684;HP:0002015;HP:0002020;HP:0002089;HP:0002205;HP:0002421;HP:0002643;HP:0002650;HP:0002747;HP:0002804;HP:0002828;HP:0003306;HP:0003447;HP:0003458;HP:0003477;HP:0003557;HP:0003560;HP:0003577;HP:0003687;HP:0003690;HP:0003700;HP:0003789;HP:0005855;HP:0006829;HP:0007269;HP:0007502;HP:0008081;HP:0008180;HP:0009110;HP:0010647;HP:0011471;HP:0011968;HP:0025502;HP:0100295
TRIT1	HP:0000007;HP:0000252;HP:0000545;HP:0000565;HP:0001249;HP:0001257;HP:0001263;HP:0001290;HP:0001298;HP:0001332;HP:0001344;HP:0001508;HP:0002059;HP:0002123;HP:0002353;HP:0003593;HP:0003828;HP:0007766
